t_sec,north,east,up
1.120026620000000008e+02,-1.995218048095703125e+02,-6.193231811523437500e+02,4.530622863769531250e+01
1.120993100000000027e+02,-1.994267578125000000e+02,-6.215632934570312500e+02,4.445191955566406250e+01
1.122056149999999946e+02,-1.994161834716796875e+02,-6.240836791992187500e+02,4.352929687500000000e+01
1.123028630000000021e+02,-1.994755249023437500e+02,-6.264147949218750000e+02,4.268281555175781250e+01
1.124087169999999958e+02,-1.996213989257812500e+02,-6.290123901367187500e+02,4.175299072265625000e+01
1.125054530000000028e+02,-1.998403930664062500e+02,-6.314085083007812500e+02,4.092533874511718750e+01
1.126019699999999943e+02,-2.001466674804687500e+02,-6.338411865234375000e+02,4.012261962890625000e+01
1.127085979999999950e+02,-2.005951080322265625e+02,-6.365513916015625000e+02,3.927502441406250000e+01
1.128052639999999940e+02,-2.010922241210937500e+02,-6.390413208007812500e+02,3.852059936523437500e+01
1.129016689999999983e+02,-2.016683959960937500e+02,-6.415399780273437500e+02,3.778323364257812500e+01
1.129984720000000067e+02,-2.023351135253906250e+02,-6.440509643554687500e+02,3.706871032714843750e+01
1.131047899999999942e+02,-2.031701507568359375e+02,-6.468339843750000000e+02,3.628973388671875000e+01
1.132014779999999945e+02,-2.040361938476562500e+02,-6.493753051757812500e+02,3.561070251464843750e+01
1.133077100000000002e+02,-2.051087951660156250e+02,-6.521691284179687500e+02,3.488554382324218750e+01
1.134044319999999999e+02,-2.061773834228515625e+02,-6.547025146484375000e+02,3.422705078125000000e+01
1.135010759999999976e+02,-2.073248291015625000e+02,-6.572222290039062500e+02,3.355963134765625000e+01
1.136073999999999984e+02,-2.086809997558593750e+02,-6.599535522460937500e+02,3.281694030761718750e+01
1.137041810000000055e+02,-2.099907073974609375e+02,-6.624067993164062500e+02,3.213555908203125000e+01
1.138011230000000040e+02,-2.113716888427734375e+02,-6.648073120117187500e+02,3.145999145507812500e+01
1.138974620000000044e+02,-2.128260955810546875e+02,-6.671389160156250000e+02,3.080221557617187500e+01
1.140038830000000019e+02,-2.145369873046875000e+02,-6.696325683593750000e+02,3.014170837402343750e+01
1.141007510000000025e+02,-2.162204437255859375e+02,-6.718305053710937500e+02,2.959184265136718750e+01
1.142068610000000035e+02,-2.181718597412109375e+02,-6.741572875976562500e+02,2.905737304687500000e+01
1.143035129999999953e+02,-2.200135650634765625e+02,-6.761541137695312500e+02,2.864176940917968750e+01
1.144001619999999946e+02,-2.219115447998046875e+02,-6.780098266601562500e+02,2.830989074707031250e+01
1.145064579999999950e+02,-2.240646209716796875e+02,-6.798872680664062500e+02,2.804740905761718750e+01
1.146034089999999992e+02,-2.260707244873046875e+02,-6.814232788085937500e+02,2.787431335449218750e+01
1.146998750000000058e+02,-2.280772094726562500e+02,-6.827975463867187500e+02,2.776573181152343750e+01
1.148068209999999993e+02,-2.302843322753906250e+02,-6.841212768554687500e+02,2.769149780273437500e+01
1.149032200000000046e+02,-2.322801818847656250e+02,-6.851714477539062500e+02,2.764843750000000000e+01
1.150093909999999937e+02,-2.344625854492187500e+02,-6.861853637695312500e+02,2.761735534667968750e+01
1.151059860000000015e+02,-2.364309539794921875e+02,-6.869869384765625000e+02,2.757403564453125000e+01
1.152025390000000016e+02,-2.383977508544921875e+02,-6.877019653320312500e+02,2.751228332519531250e+01
1.152995039999999989e+02,-2.403710937500000000e+02,-6.883516845703125000e+02,2.741783142089843750e+01
1.154054500000000019e+02,-2.425438995361328125e+02,-6.889970092773437500e+02,2.726416015625000000e+01
1.155024010000000061e+02,-2.445360107421875000e+02,-6.895445556640625000e+02,2.707717895507812500e+01
1.155989799999999974e+02,-2.465436859130859375e+02,-6.900520019531250000e+02,2.684696960449218750e+01
1.157052570000000031e+02,-2.487765960693359375e+02,-6.905625610351562500e+02,2.655084228515625000e+01
1.158021410000000060e+02,-2.508186340332031250e+02,-6.909737548828125000e+02,2.625625610351562500e+01
1.159082800000000049e+02,-2.530804138183593750e+02,-6.913764038085937500e+02,2.589703369140625000e+01
1.160049309999999991e+02,-2.551533813476562500e+02,-6.916893310546875000e+02,2.553982543945312500e+01
1.161016460000000023e+02,-2.572366333007812500e+02,-6.919439086914062500e+02,2.515954589843750000e+01
1.162080330000000004e+02,-2.595332031250000000e+02,-6.921390991210937500e+02,2.473190307617187500e+01
1.163046300000000031e+02,-2.616216735839843750e+02,-6.922232055664062500e+02,2.434721374511718750e+01
1.164016539999999935e+02,-2.636957702636718750e+02,-6.922037353515625000e+02,2.397225952148437500e+01
1.164979500000000030e+02,-2.657500915527343750e+02,-6.920708007812500000e+02,2.360841369628906250e+01
1.166044140000000056e+02,-2.679641113281250000e+02,-6.917879028320312500e+02,2.322668457031250000e+01
1.167009639999999990e+02,-2.699218750000000000e+02,-6.913991088867187500e+02,2.289653015136718750e+01
1.168073179999999951e+02,-2.719869384765625000e+02,-6.908236694335937500e+02,2.255679321289062500e+01
1.169043190000000010e+02,-2.737618408203125000e+02,-6.901694946289062500e+02,2.226582336425781250e+01
1.170006649999999979e+02,-2.754158935546875000e+02,-6.893922729492187500e+02,2.198666381835937500e+01
1.171070030000000060e+02,-2.770820007324218750e+02,-6.884097290039062500e+02,2.168705749511718750e+01
1.172036870000000022e+02,-2.784424743652343750e+02,-6.874165649414062500e+02,2.141766357421875000e+01
1.173004580000000061e+02,-2.796494140625000000e+02,-6.863470458984375000e+02,2.114532470703125000e+01
1.174070380000000000e+02,-2.807828369140625000e+02,-6.850994873046875000e+02,2.083415222167968750e+01
1.175032939999999968e+02,-2.816334228515625000e+02,-6.839191894531250000e+02,2.053282165527343750e+01
1.176098680000000058e+02,-2.823855285644531250e+02,-6.825927734375000000e+02,2.017247009277343750e+01
1.177063469999999938e+02,-2.828967285156250000e+02,-6.813838500976562500e+02,1.981245422363281250e+01
1.178034650000000028e+02,-2.832406616210937500e+02,-6.801802978515625000e+02,1.942468261718750000e+01
1.178997279999999961e+02,-2.834187622070312500e+02,-6.790068359375000000e+02,1.900859069824218750e+01
1.180060710000000057e+02,-2.834122314453125000e+02,-6.777666015625000000e+02,1.851057434082031250e+01
1.181026980000000037e+02,-2.832461547851562500e+02,-6.766926879882812500e+02,1.801942443847656250e+01
1.181993269999999967e+02,-2.829455261230468750e+02,-6.756818237304687500e+02,1.748461914062500000e+01
1.183058609999999931e+02,-2.824607543945312500e+02,-6.746533203125000000e+02,1.683947753906250000e+01
1.184027779999999979e+02,-2.818982543945312500e+02,-6.738013916015625000e+02,1.620007324218750000e+01
1.185091079999999977e+02,-2.811486206054687500e+02,-6.729804077148437500e+02,1.543733215332031250e+01
1.186057289999999966e+02,-2.803491210937500000e+02,-6.723450317382812500e+02,1.469174194335937500e+01
1.187021900000000016e+02,-2.794433898925781250e+02,-6.718323364257812500e+02,1.389793395996093750e+01
1.187989929999999958e+02,-2.784404296875000000e+02,-6.714577026367187500e+02,1.305738830566406250e+01
1.189051110000000051e+02,-2.772380371093750000e+02,-6.712216186523437500e+02,1.207701110839843750e+01
1.190018309999999957e+02,-2.760720214843750000e+02,-6.711759033203125000e+02,1.113779449462890625e+01
1.190984559999999988e+02,-2.748495178222656250e+02,-6.712966308593750000e+02,1.015300750732421875e+01
1.192047479999999950e+02,-2.734614562988281250e+02,-6.716256103515625000e+02,9.017974853515625000e+00
1.193015249999999980e+02,-2.721759338378906250e+02,-6.721014404296875000e+02,7.938423156738281250e+00
1.194079409999999939e+02,-2.707590026855468750e+02,-6.728211059570312500e+02,6.697242736816406250e+00
1.195045279999999934e+02,-2.694858398437500000e+02,-6.736666259765625000e+02,5.523056030273437500e+00
1.196011400000000009e+02,-2.682436828613281250e+02,-6.746897583007812500e+02,4.306228637695312500e+00
1.197078699999999998e+02,-2.669368286132812500e+02,-6.760310668945312500e+02,2.924499511718750000e+00
1.198044600000000059e+02,-2.658207397460937500e+02,-6.774351196289062500e+02,1.634513854980468750e+00
1.199008419999999973e+02,-2.647872314453125000e+02,-6.789884643554687500e+02,2.967910766601562500e-01
1.200072150000000022e+02,-2.637757568359375000e+02,-6.808894653320312500e+02,-1.211349487304687500e+00
1.201039839999999970e+02,-2.629949340820312500e+02,-6.827893676757812500e+02,-2.615470886230468750e+00
1.202006389999999953e+02,-2.623560180664062500e+02,-6.848377075195312500e+02,-4.051933288574218750e+00
1.203069789999999983e+02,-2.618542175292968750e+02,-6.872592163085937500e+02,-5.649902343750000000e+00
1.204036090000000030e+02,-2.615776367187500000e+02,-6.895654296875000000e+02,-7.142623901367187500e+00
1.205001610000000056e+02,-2.614743652343750000e+02,-6.919664306640625000e+02,-8.673896789550781250e+00
1.206067039999999935e+02,-2.615987243652343750e+02,-6.946758422851562500e+02,-1.037168884277343750e+01
1.207032779999999974e+02,-2.619321289062500000e+02,-6.971816406250000000e+02,-1.193746948242187500e+01
1.208001589999999936e+02,-2.624163208007812500e+02,-6.997172851562500000e+02,-1.351367187500000000e+01
1.209062059999999974e+02,-2.631708984375000000e+02,-7.025050048828125000e+02,-1.529270172119140625e+01
